Product Name,Anonymous ID,User Comments,Feature Request/Enhancement,n/a,Other Issue/ Negative Feedback,Positive Feedback,Process Issues,Support Issue,Technical & Performance Issues,Usability Issue
ServiceInsight7,5756,MFM's fairly common habit of rejecting the proper username and password combo due to some inane internal error is the icing on the cake. ,0,0,0,0,0,0,0,1
ServiceInsight7,5763,The UI is not user friendly and is not easily configurable. ,0,0,0,0,0,0,0,1
ServiceInsight7,5852,I wish it were more user friendly and it was easier to access reports. ,0,0,0,0,0,0,0,1
ServiceInsight7,5870,From the client side i have heard comments that they do not know how to classify the issue they have.  There are categories that make sense for CBRE but not them. ,0,0,0,0,0,0,0,1
ServiceInsight7,6257,The inventory of this system is almost non-existent.  There is no good way to cross reference and pin-point to where a part is being stored in the warehouse.  ,0,0,0,0,0,0,0,1
ServiceInsight7,6453,Pulling reports out of SI7 is not intuitive. ,0,0,0,0,0,0,0,1
SI LOCAL,601,Parameter Options not totally ideal ,0,0,0,0,0,0,0,1
SI LOCAL,601, Parameter Dropdowns dont always pull through what you are looking for ,0,0,0,0,0,0,0,1
SI LOCAL,1786,I don't find it very user friendly.  ,0,0,0,0,0,0,0,1
SI LOCAL,1092,Service Insight hasn't been a very user friendly system. ,0,0,0,0,0,0,0,1
SI LOCAL,2125,Make it more user friendly for the engineer on the ground.,0,0,0,0,0,0,0,1
SI LOCAL,2581,I think it needs to be simplified and user friendly,0,0,0,0,0,0,0,1
SI LOCAL,3024,"-WO print format, when client have audit they need to have a ""proof"" of the good maintenance done by technician and the print form of SI is not good. ",0,0,0,0,0,0,0,1
SI LOCAL,2813,I find the application ok to use but it isn't particularly user friendly. It does the job but I'm quite neutral about it.,0,0,0,0,0,0,0,1
SI LOCAL,1422,General navigation is very clunky and not user-intuitive. The search options are often hit and miss and require trial and error to get the desired results. ,0,0,0,0,0,0,0,1
SI LOCAL,2832,The system is not user friendly.,0,0,0,0,0,0,0,1
SI LOCAL,3043,Make it more user friendly on the Web app,0,0,0,0,0,0,0,1
SI LOCAL,683,It is very manual and timeconsuming,0,0,0,0,0,0,0,1
SI LOCAL,1980,"The layout of the GUI could be a lot better, as in an option to view more jobs on a page and better means of sorting them ( more from the computer edition of SI) ",0,0,0,0,0,0,0,1
SI LOCAL,1234,"Sequenced PPM's navigation is cumbersome and once you are in a PPM and want to go back to the Find Sequenced PMs page it takes you back to page one instead of the page you left off. If you have to edit a large number of PPM's for instance if a contract deliverables has changed, its time consuming to edit.",0,0,0,0,0,0,0,1
SI LOCAL,753,make the user face more user friendly,0,0,0,0,0,0,0,1
SI LOCAL,2963,"It is difficult to navigate in the system, and find info as pictures and asset id's. ",0,0,0,0,0,0,0,1
SI LOCAL,2654,The system is terribly clunky and not user friendly.,0,0,0,0,0,0,0,1
SI LOCAL,2822,not user friendly on android. ,0,0,0,0,0,0,0,1
SI LOCAL,1068,"When in Assignment Backlog if you look at a job and then go to look at another it automatically reverts back to the first page, rather than staying on the one that you are on.",0,0,0,0,0,0,0,1
SI LOCAL,2804,there needs to be clearer search options ,0,0,0,0,0,0,0,1
SI LOCAL,1040,The system is not very inuitive and finding information on tasks is difficult compared to other CAFM systems I have used. ,0,0,0,0,0,0,0,1
SI LOCAL,1815,"needs to be made much more user friendly the fact we still have to use symbols like greater than and less than while looking up ppms is old school we need to modernise the platform urgently, were not big fans of it.",0,0,0,0,0,0,0,1
SI LOCAL,599," 5. The Problem Code Description has too many selections. Make it easier like Plumbing, HVAC, Electrical etc.",0,0,0,0,0,0,0,1
SI LOCAL,3265,It can be difficult for a new user to login Service insight.,0,0,0,0,0,0,0,1
SI LOCAL,3103,I find SI Tech worse than SI Local. Si Local at least can be quick to use. But I have been told I can only use SI TECh now I find this very clunky.,0,0,0,0,0,0,0,1
SI LOCAL,1026,"Raising new PPMs on the system is quite difficult to do, it's long winded and you aren't able to find assets easily nor can you find correct assets to raise a new PPM again.  The system timeout is also very short, so when in the middle of raising a work order, the system might refresh meaning you need to find all the jobs you've raised to dispatch them to the engineer.",0,0,0,0,0,0,0,1
SI LOCAL,713,printing job task issues  hold the task need more to add  reactive task want show on dashboard ,0,0,0,0,0,0,0,1
SI LOCAL,2152,Add engineers to sites is not something we have found to be a smooth process,0,0,0,0,0,0,0,1
SI LOCAL,407,"Hi, The fact SI is not live can be an issue when i am asked about new jobs.  When inputting a job onto the system the choices on the drop down regarding the actual job are not much use - there is a lot which do not apply and most of the time i struggle to find the most applicable one. Also with the location, you have to input into the free text box which is a duplication  sometimes ",0,0,0,0,0,0,0,1
SI LOCAL,3320,I'd like to see an easier way for running reports.  I never really know which drop down menu's to choose in order to get certain reports.  It's 'trial and error',0,0,0,0,0,0,0,1
SI LOCAL,2862,"I have never used SI7 so I can't speak to that platform. However, SI Local leaves a lot to be desired in terms of capabilities and being able to easily navigate. ",0,0,0,0,0,0,0,1
SI LOCAL,2649,The search functions could be mase easier to search for what you need. It could be great if you could search with Callers name and phone number.,0,0,0,0,0,0,0,1
SI LOCAL,1244,The client interface is not customizable for our needs.  We have to use other platforms ,0,0,0,0,0,0,0,1
SI LOCAL,1304,Make sure that it works on multiple tabs - e.g. I may want to look at one asset/PM and edit another one at the same time!,0,0,0,0,0,0,0,1
SI LOCAL,1698,I find the UI dated and unintuitive. Its not easy to perform a number of types of task that could be made easier. Managing asset lists and PPM is an area I use and find this an issue.,0,0,0,0,0,0,0,1
SI LOCAL,2278,"Choosing categories is somewhat confusing and hard to find the right one. Also, many work activities are missing.",0,0,0,0,0,0,0,1
SI LOCAL,2334,"The user interface is extremely ""clunky"" and any major changes requires outside support to implement.......at a cost!!!  The WebUI does not remember filter inputs if you need to go back a page.",0,0,0,0,0,0,0,1
SI LOCAL,2646,"my supervisor needs to see everything I enter, and I haven't figured out how to add more pictures as an attachment. I can only add one.",0,0,0,0,0,0,0,1
SI LOCAL,813,Being able to filter work orders in the general tab is too difficult without training/experience. Reassigning work orders is extremely cumbersome.,0,0,0,0,0,0,0,1
SI LOCAL,2625,"inability to change WO type after creation, e.g. Reactive to OOH Reactive, inability to assign two engineers to a job for accessibility/co-working needs, lack of categories necessary for many commonplace issues that have to go under miscellaneous categories such as 'Minor Works' in lieu, etc",0,0,0,0,0,0,0,1
SI LOCAL,2777,"Its awkward and laborious, its clicky and clunky not slick, for small corrective tasks it takes longer to use SI than it does to carry out the task",0,0,0,0,0,0,0,1
SI LOCAL,327,When utilizing the dispatch board to review work orders have it be similar to quick list or at least have the option to open a work order in a new tab.  Since it doesn't allow that you open the work order and have to reset filters to show dispatch board how you like. ,0,0,0,0,0,0,0,1
SI LOCAL,1326,more building location to be choice and also have a choice in preventive maintenance,0,0,0,0,0,0,0,1
SI LOCAL,2946,Its not user friendly at all. There were much better applications 15 years ago.There is always an issue with logging times and therefore cannot continue. Also there is too many steps to raise a WO for a 2 minute job. Nobody on our team is satisfied with it.,0,0,0,0,0,0,0,1
SI LOCAL,1050,The login metode. The web kicks me off and i need to login everytime i lock my iPad for more than 10 minuts.,0,0,0,0,0,0,0,1
SI LOCAL,2841,"The system does not allow accurate reporting on works completed. Workscan be closed down without being fully completed. Your system need to make all task fields on the job compulsory to complete in order to close the task. For example where a job has a task that requires a reading to be obtained, the a reading within the acceptable range must be completed in order for the engineer to close the job. ",0,0,0,0,0,0,0,1
SI LOCAL,2679,Menus could be more intuitive ,0,0,0,0,0,0,0,1
SI LOCAL,2198,"Unable to use SI since July on the company phone to input work orders, manager and myself had  informed the service desk weekly. We had one reply with a ticket which mysteriously closed in the first weeks without any progress. Since then informing service desk weekly without any reply. A few weeks back manager has been inputting work orders into the system for me to close on laptop. We have given up on service desks help. A very bad service in my first year with company not impressed. so answer to question it has to work",0,0,0,0,0,0,0,1
SI LOCAL,12,SI local often feels clunky and difficult to navigate,0,0,0,0,0,0,0,1
SI LOCAL,1391,When adding files it would be good to be able to see all the file name so you can check you have dragged and dropped the right file and the correct file has saved ,0,0,0,0,0,0,0,1
SI LOCAL,3105,Si is not flexible and does not accommodate shift work. we need to be able to move work around much easier than we can presently.,0,0,0,0,0,0,0,1
SI LOCAL,2000,"The set up of the system is very manual. I believe implementation of mandatory fields on logging tasks would improve the data we have on the system, ie Asset selection. ",0,0,0,0,0,0,0,1
SI LOCAL,3381,Have the correct asset description alongside the Asset number ,0,0,0,0,0,0,0,1
SI LOCAL,1948,Specific details of work needed rather than general classifications.,0,0,0,0,0,0,0,1
SI LOCAL,2226,When bulk uploads are being completed a site name would be helpful as hard to search,0,0,0,0,0,0,0,1
SI LOCAL,2639,"on our contract we have multiple engineers who do the same job, each have to create there own job.   could we make it so that we can assign multiple engineers to a single job ",0,0,0,0,0,0,0,1
SI LOCAL,558,Why can't you amend the start time when you raise a work order? I had to escort a contractor to an urgent breakdown but I didn't log on until after he started the job and could not back date the time started. ,0,0,0,0,0,0,0,1
SI LOCAL,558,"When assigning PM's to engineers, why can you only select a maximum 10 jobs at a time and if you touch the forward arrow it clears the tick arrow box on the previous page? These two items would improve SI for me and many others.  ",0,0,0,0,0,0,0,1
SI LOCAL,3317,The dispatch board isn't fit for purpose on all contracts.,0,0,0,0,0,0,0,1
SI LOCAL,1712,"The way to add suppliers into the system is very archaic,there are a lot of improvements to be done....",0,0,0,0,0,0,0,1
SI LOCAL,2025,"It needs to be made easier to search for jobs that are open, for example correctives. When downloading the excel it would be an idea if it could show the description of works so it is quicker to find what you are looking for. ",0,0,0,0,0,0,0,1
SI LOCAL,2196,"End users, or dedicated super users should be able to do more with the system, ie ammending PPM data sets etc etc Also, some of the ""downloadables"" are difficult to use, meaning the formats that they download in, they still require a lot of editing and tidying up once downloaded",0,0,0,0,0,0,0,1
SI LOCAL,1033,2. Make it easier to update employee's information.,0,0,0,0,0,0,0,1
SI LOCAL,3334,"I was one of the first users and I had made recommendations in the pilot scheme but wasn't listened to. Half the job descriptions when raising a reactive or EW job the description selections wouldn't even make sense.   The system to use online for managers has been overcomplicated and should be made simpler, why do we need to use %% when we search?   If its a P1 or P2 when a job is assigned can we not receive an app alert rather than miss it then sign it off late? Also the due times in the UK on some sites show 3:00AM can these not be adjusted to GMT?",0,0,0,0,0,0,0,1
SI LOCAL,2464,"I use SI to monitor work orders for my H&S role. Its very very difficult to use, and follow track work orders etc... not a fan of the system. Concept was a much better system ",0,0,0,0,0,0,0,1
SI LOCAL,2371,When going through jobs you can't skip backwards and forwards this would be helpful.,0,0,0,0,0,0,0,1
SI LOCAL,3217,"SI is to be replaced with Jarvis anyway, concept was much more user friendly, assignment backlog should show PPM by site name not number, several numbers for 1 site, when scrolling to page 3 to close a PPM it should return to page 3 not page 1 again",0,0,0,0,0,0,0,1
SI LOCAL,2231,"System almost perfomed well. In my opinion for reset passowrd make it more easier like google is more usefull because sometime forget to update password when login to si7,my cbre or outlook then realised forget to update password when we proceed to next step its become late to get verification by 2nd email address. So maybe in future come out with simple and most easier to reset password are more helpful for employess. Thank you.",0,0,0,0,0,0,0,1
SI LOCAL,559,Easier user interface ,0,0,0,0,0,0,0,1
SI LOCAL,1868,On behalf my clients. They're facing few problem after raise a work order. To review back loading too long. Never seen search mode .,0,0,0,0,0,0,0,1
SI LOCAL,2246,Need better way of navigating some items - would be useful to have a pot for materials on the dispatch board,0,0,0,0,0,0,0,1
SI LOCAL,2846,Improve speed of searches and more user friendly menus,0,0,0,0,0,0,0,1
SI LOCAL,1801,"I think there could be lots of improvements but too many to list here, The overall aspect is good, but from an engineer's point of view I think there could be some improvement and as an end user I believe I would be great if we had more involvement ",0,0,0,0,0,0,0,1
SI LOCAL,1159,Modernize and do it easy to use,0,0,0,0,0,0,0,1
SI LOCAL,1555,You already improved the way we log in by using Single Sign on but i hope soon you will only have one link and it would like SI Local where we can just choose a drop down menu of accounts.,0,0,0,0,0,0,0,1
SI LOCAL,125,Client would like to friendly or easy to request work. ,0,0,0,0,0,0,0,1
SI LOCAL,610,"In the quicklist you do not see what the notification is, you only see what the notification group is. To see the notification, you must first open each notification separately. Clumsy system. And I can't easily see how many hours someone has worked in total per month?",0,0,0,0,0,0,0,1
SI LOCAL,3030,Needs to be simplified. PPM's need to be properly transferred into the system with right times GMT.,0,0,0,0,0,0,0,1
SI LOCAL,208,Yes. We should impove the search functions for all variables. But at first the search function for the assets in SI Local during linking the equipment to the ticket. The option with only 3 signs is very limited and does not help often. I it is for technical accounts very important. ,0,0,0,0,0,0,0,1
SI LOCAL,2216," Also redesign the asset upload process, it feels very clumsy and open to far to much interpretation when bringing anew site on line. ",0,0,0,0,0,0,0,1
SI LOCAL,2107,The system is extremely outdated and tedious to upload new PPM's. Its also quite a lengthy process for site team to access reports if they do not have access to Vantage dashboards ,0,0,0,0,0,0,0,1
SI LOCAL,2889,"The quick list search is not user friendly and it does not always find jobs raised in SI - for example, we have a ""Technician"" with jobs assigned, yet his name does not appear in the list of Technicians, making it difficult to search for all his jobs. It would also be useful if there was a search that could identify all the orders associated with a Parent PPM. ",0,0,0,0,0,0,0,1
SI LOCAL,631,Make it more user friendly for the techs,0,0,0,0,0,0,0,1
SI LOCAL,1852,The amount of time it takes to load and do a simple change If i can be involved in any further development i would be very eager - rachel.elston@cbre.com,0,0,0,0,0,0,0,1
SI LOCAL,1153,SI Local is too complicated. Believe the system would work better if simplified. Its difficult to amend Sequenced PMs and frequency of PMs,0,0,0,0,0,0,0,1
SI LOCAL,658,"Its so complex to use, not easy to get access or make changes to PPM's etc. ",0,0,0,0,0,0,0,1
SI LOCAL,2501,User interface both SI Tech application and SI Local are a time consumer and somewhat hopeless to work efficient with,0,0,0,0,0,0,0,1
SI LOCAL,647,"i scroll through job tasks such as no27 , go through task allocated , then have to go back to no 1  and a long scroll through to no 28 task , if there was a go back to last number to continue tasks , all takes time , I am  on a site by myself . Also is there a need to repeat  date's completed .would like to take this opportunity to be asked for feedback which is a good thing  hopefully take note.    thanks   ",0,0,0,0,0,0,0,1
PJM,2922,Kahua is a very difficult and cumbersome tool to use and it not easy to navigate or get to the information that we truly need as PM's. ,0,0,0,0,0,0,0,1
SI LOCAL,1092,"One can't even access it until they've received e-learning, so you don't get to click onto the system to 'practice' whilst learning. E-learning isn't the most effective way of teaching people a system which is the core of what they do. Face to face sessions are better.",0,0,0,0,0,1,0,0
SI LOCAL,132,The process for access and training doesnt support day to day use for individuals in my team the management of the system and moving and changing planned maintenance for weekends and holidays lead to failed SLA's engineers not confident with system ,0,0,0,0,0,1,0,0
PJM,2256,It would be great if I could have access to the entire tool for insights and data for EMEA ,0,0,0,0,0,1,0,0
PJM,437,It would be great if the tools enable the user to check their level of access and settings.,0,0,0,0,0,1,0,0
PJM,2480," I personally have requested access to Capital Planner but has not been available to DCS Projects in the past.  Our work is mostly Principal Projects in Active Data Centers, our governance requires detailed process documents per the Project Playbook for Principal Works.  ",0,0,0,0,0,1,0,0
ServiceInsight7,367,Not having to login constantly and having to supply a verification code multiple times a day. ,0,0,0,0,0,1,0,0
ServiceInsight7,1691,No easy way to communicate with anyone. There should be a phone number to call for help.,0,0,0,0,0,1,0,0
ServiceInsight7,1705,"I use SI as a vendor (Facility Source)  What I find as a CBRE employee and as a vendor user is that it is very difficult to find someone who can give the access I need, as a Manager, to my direct reports so they can upload invoices in to the system.",0,0,0,0,0,1,0,0
ServiceInsight7,2777," I have to continuously log back in as the system ""kicks"" me out after you have been idle for a few minutes. Not more than one person can be in a record at one time and then it takes a while for the system to refresh after that person is logged out. (the record is locked at this point). ",0,0,0,0,0,1,0,0
ServiceInsight7,2811,I believe there could be better reports and better access provided to the client for visibility into what is going on with their sites.  ,0,0,0,0,0,1,0,0
ServiceInsight7,3007," me and my teammates are constantly ""kicked-out"" of the system and have to log in.  ",0,0,0,0,0,1,0,0
ServiceInsight7,3244,We use CBRE to get our work orders and ever since the update (about 6 weeks) I have not been able to get on and get my work orders. When I sent a request for service with the CBRE IT department no one has gotten back to me. This has been nothing but frustrating on my end. The only person who I did talk to was Russell Talton who was trying to help but claimed it was on our end and when I talked to our tech department they claim it is not. Instead of trying to talk this over with one another I have been stuck going back and forth between them while they play the blame game and nothing is accomplished. ,0,0,0,0,0,1,0,0
ServiceInsight7,3900,Worksite users consistently complain they cannot access or log into the customer access portal. ,0,0,0,0,0,1,0,0
ServiceInsight7,4088,When making a migration plan ahead and ensure all vendors will be able to have access.,0,0,0,0,0,1,0,0
ServiceInsight7,4733, the system wants to sign you out all the time.  ,0,0,0,0,0,1,0,0
ServiceInsight7,5147,need mobile accesses ,0,0,0,0,0,1,0,0
ServiceInsight7,5182,Making VAW available to techs. ,0,0,0,0,0,1,0,0
ServiceInsight7,5445, We also really need to figure out a better way to handle landlord information where we have shared responsibility for services to our customers,0,0,0,0,0,1,0,0
SI LOCAL,302,no access,0,0,0,0,0,1,0,0
SI LOCAL,195,"3.SI Local users are unable to add new users (technicians, contract supports, vendor access, etc.) into the SI Local platform. o Internal CBRE users are required to book and attend a live training session before using a web form to request access to the platform. When the fluidity with how mobilizations occur this can frequently cause issues on go-live with training schedules, new hire orientations etc. It also causes issues with technicians who move between accounts (often coming from accounts without SI Local) meaning that we can't leverage in-BU as readily as we should. ",0,0,0,0,0,1,0,0
SI LOCAL,441,also need to have visibility to all properties and work orders for the entire client portfolio.,0,0,0,0,0,1,0,0
SI LOCAL,2970,"I constantly have issues with my password not working. Maybe it's an access or rights issue. In either case, I rarely try to use it, because it rarely let's me in.",0,0,0,0,0,1,0,0
SI LOCAL,491,"It should be much easier to sign up for training.  It takes weeks for me to get one of my new people signed up and in the system...should not be that hard.  It is absolutely stupid that you have disabled some of the user profiles from having access to the qr code scanner.  For small teams, everyone needs access to this and you limiting this to just certain profiles caused our account all kinds of problems.  Why would you even do this?  Make it accessible on ALL profiles.",0,0,0,0,0,1,0,0
SI LOCAL,195,"16.There is no real ability for the sales teams to demonstrate the full functionality of the system (aka no backend demo, no real si request demo, no quick branding options etc.)",0,0,0,0,0,1,0,0
SI LOCAL,971,Getting support can be difficult and tickets take too long to resolve,0,0,0,0,0,1,0,0
PJM,2043,It would be good if few video modules depicting the usage and features of tools are made available in the portal itself for easy access.,0,0,0,0,0,1,0,0
PJM,984,Need to provide a training package on how to use. Or install a link to training info. Alot of new starters are overwhelmed by it and the playbook. ,0,0,0,0,0,1,0,0
PJM,2524,More training or guidelines would be helpful for the end users. ,0,0,0,0,0,1,0,0
PJM,1632,Would be great to have more case studies and split by sector/industry for quick reference. but great to see information available. which was helpful,0,0,0,0,0,1,0,0
PJM,525,Online training/navigation of the system would be helpful. ,0,0,0,0,0,1,0,0
PJM,144,"There should be trainings at local ground level, on how and when to use the tools ",0,0,0,0,0,1,0,0
PJM,1457,"Teach us more about them - join staff meetings and demo the ""products""",0,0,0,0,0,1,0,0
PJM,1103,Need education how to utilize those tools efficiently,0,0,0,0,0,1,0,0
PJM,3367,"I selected the worse possible answer for most of these questions due to the fact that I have been with CBRE for 2.5 years, on a client account, and have not once had the pleasure or ability to become familiar with any of the CBRE Project Management Tools.  ",0,0,0,0,0,1,0,0
Sequentra,182,There should be created a Knowledge Base for Power Reporting. How do functions and other functionalities work etc. when you create reports in Sequentra. When I create the reports sometimes I need to get support from more experienced collogues.,0,0,0,0,0,1,0,0
Sequentra,187,"Very easy to use for some fuctions, but the impression is that he has a lot of other very useful fuctions, not so known or easy to be used, for example the report",0,0,0,0,0,1,0,0
ServiceInsight7,288,"Overall, the program would work but the lack of training and the lack of access to some of its features is what makes it bad. Thanks",0,0,0,0,0,1,0,0
ServiceInsight7,501,"I need to enter the database code which the client dont know majority of the cases, they dont memorize the database code.",0,0,0,0,0,1,0,0
ServiceInsight7,1930,"  We do not have any online training videos, manuals, or stored information in our CBRE SharePoint for Service Insight, our Most Important System. ",0,0,0,0,0,1,0,0
ServiceInsight7,2388,"Employees need to know where to access platform trainings, recurrent specific trainings for development will be a plus. ",0,0,0,0,0,1,0,0
ServiceInsight7,3014,Better train our clients on how to categlorize wo because they only put general for everything. Then I try to recode it to no success.,0,0,0,0,0,1,0,0
ServiceInsight7,3370,there are no FAQs or training available on the site.,0,0,0,0,0,1,0,0
ServiceInsight7,3401,All good need more trainings,0,0,0,0,0,1,0,0
ServiceInsight7,3673," As a facilities coordinator, I suggest a complete trainning about the ServiceInsight, including how we can make the configurations, how to add rooms, delegate the work ordens, etc, to better meet the client's needs. . It also would be helpful to have some material in Portuguese (Brazil), a point of contact to be the reference about ServiceInsight and the best practices used in other clients. I would love to help  improving this product with CBRE.",0,0,0,0,0,1,0,0
ServiceInsight7,3974," For the users, more training should be available through platform seminars.  Our users are expecting more one on one training and do not find the links on the Intranet helpful.   Thank you!",0,0,0,0,0,1,0,0
ServiceInsight7,4464,"If there were a way to streamline this process or provide more user-friendly instructions, it would make a significant difference in ensuring that tickets are handled efficiently. T",0,0,0,0,0,1,0,0
ServiceInsight7,4558,"I think it could be simplified, there are so many menus and I have never been trained on what they are for. I would also love to have a SI7 manual as a reference point for unusual queries. ",0,0,0,0,0,1,0,0
ServiceInsight7,4586,I can do the basics but would love to see training videos that I can reference back to when I need help.,0,0,0,0,0,1,0,0
ServiceInsight7,6105,Have some advance training topics on talent coach to become a super user. ,0,0,0,0,0,1,0,0
SI LOCAL,1422,Drop in sessions would help with making the most out of the SI and sharing best practice along with hints and tips. ,0,0,0,0,0,1,0,0
SI LOCAL,1075,"It's not hard to use but everything is built so difficult. There are alot easier ways to make SI work. I'm taking help from the ""Local FM Training"" alot to figure out how to do certain things.",0,0,0,0,0,1,0,0
SI LOCAL,781,"I would say a little more ongoing training would be required, but I would ask our Contract Support for this assistance.",0,0,0,0,0,1,0,0
SI LOCAL,2363,Customer training videos would be very helpful.,0,0,0,0,0,1,0,0
SI LOCAL,106,Help needs to be on Teams calls person to person.,0,0,0,0,0,1,0,0
SI LOCAL,2962,TRAINING. ,0,0,0,0,0,1,0,0
SI LOCAL,2433,In depth training needs to be given when using SI properly as the training only really covers the basics and I often find myself stuck trying to figure out how to do certain tasks.,0,0,0,0,0,1,0,0
SI LOCAL,2301,More education updates more information verry good if whe have some in Sweden we can have conektion white ,0,0,0,0,0,1,0,0
SI LOCAL,1033,3. Make Refresher courses available. ,0,0,0,0,0,1,0,0
SI LOCAL,2306,I am sure it will get easier with more practice.,0,0,0,0,0,1,0,0
SI LOCAL,1798,Provide more practical case training for starters,0,0,0,0,0,1,0,0
SI LOCAL,3031,I do think there is probably a lot more to the system and I would benefit from more training.,0,0,0,0,0,1,0,0
SI LOCAL,2512,There should be some inbuilt video tuetorials should be added for self learning.,0,0,0,0,0,1,0,0
TOPS2,79,"Its overall good, particularly with the admin side of billing a job, links connecting, etc.   My only complaint is I am always having to change settings to have my jobs be in order.  The view setup is cleaner and always in order of due date.  They have done a nice job reducing the TOPS 2 setup main screen so it is not so busy/too much info on one page. ",1,0,0,0,0,0,0,0
TOPS2,87,"It seems to involve a handful of steps--going back and forth from web page to web page, when I deliver a report and need to close out a property, I can't do it all from one page back and forth to check on the report document link, the uploaded POD etc, the delivery date, whatever other details, and then I can confirm.  whew. ",1,0,0,0,0,0,0,1
TOPS2,94,"Stop sending 12 emails for every bid request. Make the Tracker look and work like the legacy VIEW Dashboard (worked fine - don't know why you would reinvent the wheel?). Takes way too many clicks to get to the database from TOPS2. Entering bids into the system is often confusing, as some steps cannot be completed until previous steps are done - yet there is no warning that a prerequisite step has not been completed.  Overall, in my opinion, TOPS2 is not making producers more productive. If anything - it is slowing my done.  ",1,0,0,0,1,0,0,1
TOPS2,95,"There are way to many clicks especially when billing out jobs. Jumping from screen to screen, saving, reloading pages, confirming allocations, etc. doesn't appear to be a lot individually but it adds up to a lot of wasted time on every single job. ",0,0,0,0,0,0,0,1
TOPS2,102,"Improve the dashboard screen to look and function more like VIEW. VIEW showed all the required information in an easy to read format.  Additionally, it takes more clicks to do anything related to the database and routes the user back to VIEW in multiple new windows. This is less efficient to get to search functions, property data, valuation data, or any other screen operating in VIEW.",1,0,0,0,0,0,0,1
TOPS2,103,"There is far too much duplication of effort.  For example, on Activate, if I enter a property address for a bid, and the property is not in the system yet, I have to enter the property address all over again on the next screen to create a new property.  Why not streamline it?  ",1,0,0,0,1,0,0,1
TOPS2,151,"The rollout was too early, too many bugs, too many clicks to review an appraisal, not easy to click multiple assignments at once as having been reviewed, search function oftentimes doesn't return what I'm looking for and I have to search again a different way (or go into View proeprty search function to find it that way)",0,0,0,0,0,0,1,1
TOPS2,164,"There is too much going on on the dashboard and it makes it difficult to keep track of jobs, due dates, etc. Also, to complete and bill a job takes too many steps and requires going back and forth between windows which just adds steps and takes more time.",0,0,0,0,0,0,0,1
TOPS2,169,"The system is too complex. There are too many fields to be filled in, and too many links to follow.  It would work much better if it were streamlined, and only truly important information was required of the appraiser.   Whatever you all can do to prune away fields/boxes/items that aren't needed would be greatly appreciated.",1,0,0,0,0,0,0,0
TOPS2,171,"Make the value conclusions, files, etc link easier ",0,0,0,0,0,0,0,1
TOPS2,172,"Valuations and Documents should default to none required to reduce the time required to close out projects.  One additional click if required, five if not, so far more efficient to default to none.",1,0,0,0,0,0,0,0
TOPS2,180,I have been experiencing accepting review assignments.  I have also been having difficulty saving review PDF's with my comments.,0,0,0,0,0,1,1,0
TOPS2,183,There is still a lot of back and forth between TOPS2 and VIEW that adds several clicks.,1,0,0,0,0,0,1,1
TOPS2,184,"The TOPS2 System adds additional administrative functions, time and work to the appraisers already busy schedule.  It does not add to productivity and the box checking to get billing completed is absurd.",1,0,0,0,0,0,0,1
TOPS2,186,It just seems like a pain to back and forth between Tops and View,0,0,0,0,0,0,0,1
TOPS2,209,There is still too many clicks and emails. ,1,0,0,0,0,0,0,1
TOPS2,211,I have to go through too many menus/tabs to get to where I need. ,0,0,0,0,0,0,0,1
TOPS2,224,Use less clicks and screens to get to the property card. ,0,0,0,0,0,0,0,1
TOPS2,251,It would be nice if we had the ability to change the width of the columns on our tracker dashboard.  ,1,0,0,0,0,0,0,1
TOPS2,276,Reduce email notifications,1,0,0,0,1,0,0,0
TOPS2,287,I still go back to legacy to search jobs.  It seems I can find the job faster. ,0,0,0,0,0,0,1,1
TOPS2,289,"  Also, there is too much complexity and too many ""asks"" for what we are doing. I understand the need to minimize risk and standardize the product and delivery to some extent, but this system could be simplified by a factor of 2 easily.",0,0,0,0,1,0,0,1
TOPS2,74,Add an option to permanently filter by assignment due date. Right now it appears you can only filter by a specific date. View had an option to filter by ascending or descending due dates. ,1,0,0,0,0,0,0,1
TOPS2,77,"The prior search is extremely lacking and is very important to the appraisers. Even when we copy a property we appraised exactly, it doesn't come up. The system should be searching our database as well as anything else you have it searching but if we can't link our own priors, it is relatively useless.",1,0,0,0,0,0,0,1
TOPS2,100,"""Maps Tab"" could be more robust for better searching qualities. Can it mirror the View search map/list features... or possible to combine these two into one map search tool?  Thank you",1,0,0,0,0,0,0,0
TOPS2,101,It would be nice to bid or reassign from the main dashboard rather than have to open each item. ,1,0,0,0,0,0,0,1
TOPS2,116,Remote accessibility for easily bidding,1,0,0,0,1,0,0,0
TOPS2,117,"it would be useful to assign tasks to groups/teams, not just individuals (QRM, Appraisal Teams, Strategic Accounts, Alt-Val and Portfolios Team, etc)",1,0,0,0,0,0,0,0
TOPS2,125,The Activate module needs to have mobile functionality,1,0,0,0,0,0,0,0
TOPS2,128,1. Need mobile app ASAP.,1,0,0,0,0,0,0,0
TOPS2,131,"Want to see dashboard with bidding statistics of win/loss rate, average bid fee, trend of # of bids, pie chart of bids per client to show how active certain clients are, etc. Charts/line graphs that show trends over rolling 3 month data of bid stats.    ",1,0,0,0,0,0,0,0
TOPS2,150,Need a mobile app as can't bid when out on inspections and/or in front of my computer.  Also would be nice to be able to toggle emails on and off as get way too many of them.,1,0,0,0,0,0,0,0
TOPS2,165,Please mirror ROW workflow. We're drowning.,1,0,0,0,0,0,0,1
